index, time, unrolled, speed, value, x, y
5_3_82,0.000134,201,1.5e+06,0.2,1,2
5_4_10,0.018903,29197,1.54457e+06,0.142857,3,1
6_3_13,0.0002,279,1.395e+06,0.2,0,3
4_5_78,0.016952,34844,2.05545e+06,0.111111,1,2
6_2_33,1.8e-05,13,722222,0.333333,4,3
3_2_39,8e-06,4,500000,0.333333,0,1
6_2_91,1.9e-05,13,684211,0.333333,5,3
3_4_0,0.000304,435,1.43092e+06,0.142857,2,2
3_3_17,3.3e-05,60,1.81818e+06,0.2,1,1
6_2_66,1.3e-05,13,1e+06,0.333333,5,3
3_5_13,0.002529,3278,1.29616e+06,0.111111,1,2
6_2_18,1.6e-05,12,750000,0.333333,0,4
3_4_50,0.000156,218,1.39744e+06,0.142857,2,1
3_4_20,0.000264,451,1.70833e+06,0.142857,1,2
3_4_92,0.000247,451,1.82591e+06,0.142857,1,2
6_2_37,1.6e-05,13,812500,0.333333,3,3
4_3_1,8.7e-05,129,1.48276e+06,0.2,2,3
4_2_14,8e-06,7,875000,0.333333,2,2
3_4_53,0.000251,455,1.81275e+06,0.142857,1,2
4_5_90,0.023234,36791,1.5835e+06,0.111111,1,2
5_2_56,9e-06,10,1.11111e+06,0.333333,1,4
6_3_81,0.000232,289,1.24569e+06,0.2,0,3
3_3_18,2.8e-05,55,1.96429e+06,0.2,2,1
2_3_86,1e-05,17,1.7e+06,0.2,1,1
4_2_70,7e-06,7,1e+06,0.333333,2,2
6_2_43,1.3e-05,12,923077,0.333333,2,4
4_3_72,9.3e-05,135,1.45161e+06,0.2,3,2
2_2_52,9e-06,3,333333,0.333333,0,1
3_5_43,0.001715,3285,1.91545e+06,0.111111,1,2
5_4_67,0.016409,21936,1.33683e+06,0.142857,2,2
3_3_97,3.3e-05,61,1.84848e+06,0.2,1,1
4_3_58,6.3e-05,113,1.79365e+06,0.2,2,3
5_2_28,1e-05,11,1.1e+06,0.333333,2,3
4_3_76,7.7e-05,125,1.62338e+06,0.2,3,2
3_4_5,0.000204,434,2.12745e+06,0.142857,2,2
3_4_40,0.000205,443,2.16098e+06,0.142857,1,2
4_4_74,0.00102,1767,1.73235e+06,0.142857,1,2
4_5_84,0.019709,28727,1.45756e+06,0.111111,3,1
5_2_70,1.5e-05,9,600000,0.333333,4,4
2_3_34,1.2e-05,18,1.5e+06,0.2,1,1
3_5_21,0.001705,3295,1.93255e+06,0.111111,1,2
4_3_12,8.9e-05,121,1.35955e+06,0.2,2,3
3_3_54,3.9e-05,60,1.53846e+06,0.2,0,1
3_4_64,0.000245,451,1.84082e+06,0.142857,1,2
3_3_60,3.9e-05,61,1.5641e+06,0.2,1,1
6_2_83,1.4e-05,12,857143,0.333333,3,3
3_2_28,9e-06,7,777778,0.333333,1,1
5_3_21,0.000168,201,1.19643e+06,0.2,3,2
5_3_61,0.000169,201,1.18935e+06,0.2,0,3
3_4_74,0.000228,433,1.89912e+06,0.142857,2,2
3_5_70,0.001715,3285,1.91545e+06,0.111111,1,2
6_3_48,0.000299,313,1.04682e+06,0.2,2,3
6_3_38,0.000239,263,1.10042e+06,0.2,4,2
2_2_56,3e-06,3,1e+06,0.333333,0,1
2_3_79,1.1e-05,18,1.63636e+06,0.2,1,1
4_3_52,9.7e-05,119,1.2268e+06,0.2,1,3
4_2_50,9e-06,9,1e+06,0.333333,2,3
6_2_75,1.1e-05,10,909091,0.333333,0,5
3_5_64,0.001719,3285,1.91099e+06,0.111111,1,2
4_5_5,0.034339,51725,1.5063e+06,0.111111,0,2
6_2_41,1.1e-05,10,909091,0.333333,4,4
2_2_98,4e-06,5,1.25e+06,0.333333,1,1
5_4_16,0.009567,13195,1.37922e+06,0.142857,4,2
4_5_52,0.021904,36771,1.67873e+06,0.111111,1,2
5_3_97,0.000133,198,1.48872e+06,0.2,0,3
2_2_37,3e-06,3,1e+06,0.333333,1,1
3_3_98,2.7e-05,56,2.07407e+06,0.2,2,1
6_2_19,1.1e-05,12,1.09091e+06,0.333333,0,4
6_2_97,1.1e-05,12,1.09091e+06,0.333333,1,3
2_3_76,1e-05,17,1.7e+06,0.2,1,1
4_2_88,7e-06,9,1.28571e+06,0.333333,3,3
4_4_93,0.001119,2003,1.78999e+06,0.142857,1,2
3_2_49,6e-06,6,1e+06,0.333333,1,2
5_3_11,0.000176,198,1.125e+06,0.2,0,3
6_2_78,1.2e-05,13,1.08333e+06,0.333333,3,3
3_3_45,2.7e-05,56,2.07407e+06,0.2,2,1
2_2_78,4e-06,5,1.25e+06,0.333333,1,1
3_2_12,6e-06,6,1e+06,0.333333,0,2
5_4_58,0.008024,10755,1.34035e+06,0.142857,1,2
4_5_44,0.022038,36796,1.66966e+06,0.111111,0,2
5_3_73,0.000158,207,1.31013e+06,0.2,4,2
6_3_7,0.000233,305,1.30901e+06,0.2,3,3
4_2_85,6e-06,7,1.16667e+06,0.333333,1,2
4_4_52,0.001325,2437,1.83925e+06,0.142857,2,2
4_5_27,0.028162,51661,1.83442e+06,0.111111,0,2
5_4_30,0.019441,31766,1.63397e+06,0.142857,3,2
5_4_26,0.005989,10687,1.78444e+06,0.142857,3,2
3_5_55,0.001237,3323,2.68634e+06,0.111111,1,2
3_5_23,0.001253,3275,2.61373e+06,0.111111,1,2
5_2_36,8e-06,11,1.375e+06,0.333333,4,3
2_3_40,8e-06,17,2.125e+06,0.2,1,1
6_3_5,0.000194,277,1.42784e+06,0.2,2,3
3_4_19,0.000238,435,1.82773e+06,0.142857,2,2
2_2_46,2e-06,3,1.5e+06,0.333333,0,1
6_2_62,1.1e-05,13,1.18182e+06,0.333333,4,3
4_3_73,6.2e-05,119,1.91935e+06,0.2,2,3
2_2_38,2e-06,3,1.5e+06,0.333333,0,1
6_2_51,1e-05,12,1.2e+06,0.333333,0,4
3_5_28,0.001352,3244,2.39941e+06,0.111111,1,2
3_4_68,0.000181,441,2.43646e+06,0.142857,2,2
4_5_10,0.018458,34945,1.89322e+06,0.111111,1,2
2_2_26,2e-06,3,1.5e+06,0.333333,0,1
2_2_2,2e-06,3,1.5e+06,0.333333,1,1
4_4_34,0.001236,2390,1.93366e+06,0.142857,1,2
5_2_29,8e-06,11,1.375e+06,0.333333,3,3
6_3_1,0.000209,287,1.37321e+06,0.2,5,2
4_3_21,6.6e-05,123,1.86364e+06,0.2,3,2
5_2_98,9e-06,11,1.22222e+06,0.333333,3,3
3_5_76,0.001297,3244,2.50116e+06,0.111111,1,2
5_4_90,0.008148,13167,1.61598e+06,0.142857,4,2
4_3_25,6.2e-05,120,1.93548e+06,0.2,2,3
3_5_97,0.001324,3323,2.50982e+06,0.111111,1,2
2_3_5,8e-06,17,2.125e+06,0.2,1,1
3_2_19,6e-06,6,1e+06,0.333333,2,1
4_5_6,0.023995,47714,1.9885e+06,0.111111,3,1
3_5_71,0.001222,3275,2.68003e+06,0.111111,1,2
3_3_91,2.6e-05,61,2.34615e+06,0.2,1,1
4_3_46,6.2e-05,123,1.98387e+06,0.2,0,3
5_3_98,0.000128,207,1.61719e+06,0.2,2,2
5_2_15,7e-06,10,1.42857e+06,0.333333,3,3
4_3_84,6.1e-05,123,2.01639e+06,0.2,0,3
5_3_35,0.000127,207,1.62992e+06,0.2,4,2
4_3_71,6.2e-05,124,2e+06,0.2,3,2
4_2_63,6e-06,8,1.33333e+06,0.333333,0,2
6_3_6,0.00019,288,1.51579e+06,0.2,0,3
3_3_64,2.6e-05,60,2.30769e+06,0.2,1,1
4_3_3,6.1e-05,123,2.01639e+06,0.2,0,3
5_2_44,6e-06,8,1.33333e+06,0.333333,0,2
5_3_22,0.000111,195,1.75676e+06,0.2,1,3
6_2_84,1e-05,12,1.2e+06,0.333333,1,4
4_5_46,0.025468,51680,2.02921e+06,0.111111,3,1
2_2_35,2e-06,3,1.5e+06,0.333333,1,1
6_3_32,0.000195,296,1.51795e+06,0.2,1,3
2_2_93,3e-06,5,1.66667e+06,0.333333,1,1
2_2_9,2e-06,3,1.5e+06,0.333333,0,1
6_3_69,0.000178,277,1.55618e+06,0.2,2,3
3_4_94,0.000158,431,2.72785e+06,0.142857,2,2
4_3_32,6.4e-05,125,1.95312e+06,0.2,2,2
4_2_13,5e-06,7,1.4e+06,0.333333,0,2
5_2_90,7e-06,10,1.42857e+06,0.333333,1,4
4_2_64,6e-06,8,1.33333e+06,0.333333,0,2
5_3_79,0.00012,199,1.65833e+06,0.2,0,3
5_4_3,0.009285,16237,1.74873e+06,0.142857,2,2
3_5_14,0.001245,3323,2.66908e+06,0.111111,1,2
3_5_20,0.001219,3278,2.68909e+06,0.111111,1,2
5_3_87,0.000133,213,1.6015e+06,0.2,2,2
4_3_83,5.7e-05,120,2.10526e+06,0.2,0,3
6_2_94,9e-06,12,1.33333e+06,0.333333,5,3
4_5_94,0.021094,36761,1.74272e+06,0.111111,1,2
5_2_62,1.4e-05,10,714286,0.333333,2,4
3_3_10,4.1e-05,55,1.34146e+06,0.2,2,1
6_3_70,0.000331,276,833837,0.2,0,3
4_5_81,0.025666,36807,1.43408e+06,0.111111,1,2
6_2_44,1.3e-05,13,1e+06,0.333333,5,3
2_2_49,2e-06,3,1.5e+06,0.333333,1,1
6_3_39,0.000234,297,1.26923e+06,0.2,4,3
2_2_57,3e-06,3,1e+06,0.333333,1,1
6_3_68,0.000147,207,1.40816e+06,0.2,4,3
4_4_61,0.000946,1757,1.85729e+06,0.142857,3,2
5_3_40,0.000125,193,1.544e+06,0.2,2,3
3_5_5,0.001379,3275,2.37491e+06,0.111111,1,2
5_4_8,0.009567,14280,1.49263e+06,0.142857,3,2
3_3_69,2.6e-05,55,2.11538e+06,0.2,2,1
2_2_90,4e-06,5,1.25e+06,0.333333,1,1
6_3_90,0.000214,293,1.36916e+06,0.2,1,3
3_2_1,6e-06,6,1e+06,0.333333,0,2
5_4_19,0.017863,29198,1.63455e+06,0.142857,0,2
4_4_78,0.001199,2391,1.99416e+06,0.142857,1,2
4_2_34,6e-06,9,1.5e+06,0.333333,3,3
6_2_59,1e-05,13,1.3e+06,0.333333,3,3
5_4_95,0.00502,8172,1.62789e+06,0.142857,4,2
3_2_9,6e-06,7,1.16667e+06,0.333333,2,1
5_3_99,0.000127,207,1.62992e+06,0.2,2,3
6_2_17,9e-06,12,1.33333e+06,0.333333,4,3
3_2_10,4e-06,4,1e+06,0.333333,2,1
5_4_86,0.019064,32212,1.68968e+06,0.142857,0,2
2_2_25,2e-06,3,1.5e+06,0.333333,0,1
5_3_16,0.000127,207,1.62992e+06,0.2,4,2
6_3_10,0.000206,305,1.48058e+06,0.2,1,3
2_2_83,2e-06,3,1.5e+06,0.333333,1,1
4_4_85,0.001036,2173,2.09749e+06,0.142857,1,2
3_5_0,0.001237,3323,2.68634e+06,0.111111,1,2
3_5_86,0.001221,3285,2.69042e+06,0.111111,1,2
3_3_31,2.7e-05,61,2.25926e+06,0.2,1,1
2_3_39,8e-06,17,2.125e+06,0.2,1,1
3_4_17,7.7e-05,218,2.83117e+06,0.142857,2,1
4_2_38,5e-06,7,1.4e+06,0.333333,0,2
3_3_3,2.7e-05,61,2.25926e+06,0.2,1,1
6_3_80,0.00018,277,1.53889e+06,0.2,2,3
4_4_27,0.00118,2438,2.0661e+06,0.142857,1,2
4_3_99,6.2e-05,125,2.01613e+06,0.2,2,2
4_2_4,9e-06,9,1e+06,0.333333,2,3
5_4_41,0.003385,6075,1.79468e+06,0.142857,3,2
5_2_59,8e-06,10,1.25e+06,0.333333,1,3
5_3_45,0.000138,213,1.54348e+06,0.2,2,2
2_3_93,8e-06,17,2.125e+06,0.2,1,1
4_2_79,6e-06,8,1.33333e+06,0.333333,0,2
5_3_96,0.000115,188,1.63478e+06,0.2,3,3
3_2_54,6e-06,6,1e+06,0.333333,2,1
3_3_55,2.4e-05,55,2.29167e+06,0.2,2,1
6_2_88,1e-05,12,1.2e+06,0.333333,3,3
3_5_19,0.001313,3295,2.50952e+06,0.111111,1,2
4_5_26,0.026589,51658,1.94283e+06,0.111111,0,2
3_2_46,4e-06,4,1e+06,0.333333,2,1
3_4_31,7.7e-05,218,2.83117e+06,0.142857,2,1
5_4_1,0.009372,16245,1.73335e+06,0.142857,0,2
2_3_37,8e-06,18,2.25e+06,0.2,1,1
4_4_65,0.000826,1765,2.1368e+06,0.142857,3,2
4_4_58,0.00129,2456,1.90388e+06,0.142857,1,2
4_5_41,0.022661,47669,2.10357e+06,0.111111,3,1
6_3_57,0.000199,295,1.48241e+06,0.2,2,2
2_3_71,8e-06,18,2.25e+06,0.2,1,1
5_4_75,0.006295,10752,1.70802e+06,0.142857,3,2
6_3_19,0.000202,293,1.4505e+06,0.2,1,3
4_5_2,0.00994,21414,2.15433e+06,0.111111,2,2
6_2_29,9e-06,10,1.11111e+06,0.333333,4,4
2_2_82,2e-06,3,1.5e+06,0.333333,0,1
3_3_94,2.7e-05,60,2.22222e+06,0.2,1,1
5_3_23,0.00013,213,1.63846e+06,0.2,1,2
2_3_55,8e-06,18,2.25e+06,0.2,1,1
2_3_1,8e-06,17,2.125e+06,0.2,1,1
4_3_7,5.6e-05,119,2.125e+06,0.2,0,3
4_2_30,7e-06,8,1.14286e+06,0.333333,0,2
3_5_26,0.001202,3264,2.71547e+06,0.111111,2,1
3_4_84,0.000176,457,2.59659e+06,0.142857,2,1
3_2_53,5e-06,6,1.2e+06,0.333333,1,2
2_3_42,8e-06,17,2.125e+06,0.2,1,1
4_3_29,6.4e-05,125,1.95312e+06,0.2,0,2
3_3_47,2.7e-05,61,2.25926e+06,0.2,0,2
3_5_75,0.001522,3264,2.14455e+06,0.111111,2,1
5_4_23,0.008406,13168,1.5665e+06,0.142857,0,2
4_3_18,7.7e-05,135,1.75325e+06,0.2,1,2
2_3_44,8e-06,17,2.125e+06,0.2,1,1
3_2_67,7e-06,6,857143,0.333333,2,1
3_5_82,0.001458,3312,2.2716e+06,0.111111,2,1
3_3_29,3.2e-05,60,1.875e+06,0.2,1,2
2_3_73,9e-06,17,1.88889e+06,0.2,1,1
5_4_47,0.014386,21434,1.48992e+06,0.142857,4,1
4_4_50,0.001412,2391,1.69334e+06,0.142857,2,1
5_4_62,0.015424,22477,1.45727e+06,0.142857,4,1
5_3_25,0.000135,207,1.53333e+06,0.2,4,1
3_2_91,7e-06,7,1e+06,0.333333,2,2
2_2_54,3e-06,3,1e+06,0.333333,1,0
4_3_66,6.9e-05,128,1.85507e+06,0.2,0,2
3_2_15,7e-06,7,1e+06,0.333333,1,2
5_3_47,0.000121,187,1.54545e+06,0.2,3,2
4_5_99,0.020894,36792,1.76089e+06,0.111111,1,1
3_5_1,0.001299,3297,2.53811e+06,0.111111,2,1
4_4_80,0.001295,2438,1.88263e+06,0.142857,3,1
5_4_85,0.023002,34628,1.50543e+06,0.142857,2,2
3_2_51,5e-06,6,1.2e+06,0.333333,1,1
3_2_43,6e-06,7,1.16667e+06,0.333333,2,2
6_2_42,1e-05,13,1.3e+06,0.333333,5,2
6_3_83,0.000193,287,1.48705e+06,0.2,0,2
4_4_24,0.001164,2429,2.08677e+06,0.142857,3,1
4_5_74,0.017386,36739,2.11314e+06,0.111111,2,1
5_2_50,8e-06,11,1.375e+06,0.333333,1,2
3_3_88,2.3e-05,55,2.3913e+06,0.2,2,2
3_5_29,0.001225,3297,2.69143e+06,0.111111,2,1
4_5_79,0.017343,36754,2.11924e+06,0.111111,2,1
2_3_8,8e-06,18,2.25e+06,0.2,1,1
4_2_18,6e-06,9,1.5e+06,0.333333,3,2
3_3_42,3.5e-05,75,2.14286e+06,0.2,2,1
2_3_53,8e-06,17,2.125e+06,0.2,1,1
2_2_94,3e-06,5,1.66667e+06,0.333333,1,1
4_4_23,0.000472,1053,2.23093e+06,0.142857,1,2
6_3_93,0.000201,293,1.45771e+06,0.2,5,1
3_2_23,4e-06,4,1e+06,0.333333,1,0
4_2_87,6e-06,8,1.33333e+06,0.333333,1,2
4_4_5,0.001064,1762,1.65602e+06,0.142857,2,1
3_3_76,2.6e-05,61,2.34615e+06,0.2,1,2
6_2_48,8e-06,11,1.375e+06,0.333333,1,3
5_2_58,7e-06,10,1.42857e+06,0.333333,0,3
4_3_8,6.4e-05,125,1.95312e+06,0.2,3,1
6_3_2,0.00018,276,1.53333e+06,0.2,1,2
2_2_69,3e-06,5,1.66667e+06,0.333333,1,1
3_2_41,5e-06,6,1.2e+06,0.333333,1,2
3_4_89,0.000164,434,2.64634e+06,0.142857,2,1
4_2_11,6e-06,9,1.5e+06,0.333333,2,2
3_5_74,0.001235,3257,2.63725e+06,0.111111,2,1
3_4_37,0.000181,457,2.52486e+06,0.142857,2,1
5_2_9,8e-06,8,1e+06,0.333333,0,3
4_4_87,0.000753,1313,1.74369e+06,0.142857,3,1
4_4_64,0.000974,1759,1.80595e+06,0.142857,3,1
4_2_17,6e-06,8,1.33333e+06,0.333333,0,3
3_3_89,3.1e-05,59,1.90323e+06,0.2,1,2
3_4_61,8.8e-05,218,2.47727e+06,0.142857,1,2
3_4_56,8.7e-05,218,2.50575e+06,0.142857,2,2
6_3_52,0.000227,292,1.28634e+06,0.2,1,2
4_5_75,0.028292,51596,1.8237e+06,0.111111,1,1
5_4_68,0.016275,26431,1.62402e+06,0.142857,2,1
2_3_68,8e-06,17,2.125e+06,0.2,1,1
6_2_10,1e-05,12,1.2e+06,0.333333,4,2
5_3_94,7.6e-05,131,1.72368e+06,0.2,2,2
3_4_85,0.00018,452,2.51111e+06,0.142857,2,1
4_4_32,0.000783,1546,1.97446e+06,0.142857,0,2
5_2_38,9e-06,11,1.22222e+06,0.333333,4,2
6_3_21,0.000181,265,1.46409e+06,0.2,5,2
5_3_38,0.000115,194,1.68696e+06,0.2,3,2
4_4_38,0.00061,1325,2.17213e+06,0.142857,2,2
5_4_29,0.012036,20429,1.69732e+06,0.142857,3,1
4_2_29,5e-06,7,1.4e+06,0.333333,3,3
3_5_81,0.001272,3312,2.60377e+06,0.111111,2,1
4_3_48,5.9e-05,120,2.0339e+06,0.2,3,2
5_2_89,8e-06,10,1.25e+06,0.333333,2,3
2_3_58,8e-06,18,2.25e+06,0.2,1,1
2_2_16,3e-06,3,1e+06,0.333333,1,0
3_4_55,0.000175,434,2.48e+06,0.142857,2,1
6_3_14,0.000203,287,1.41379e+06,0.2,4,1
4_2_77,7e-06,9,1.28571e+06,0.333333,2,2
6_2_9,8e-06,10,1.25e+06,0.333333,2,3
4_5_49,0.023632,47752,2.02065e+06,0.111111,3,1
3_5_49,0.00121,3264,2.69752e+06,0.111111,2,1
5_3_80,0.000128,207,1.61719e+06,0.2,4,1
4_3_62,6.2e-05,124,2e+06,0.2,0,2
4_2_93,6e-06,8,1.33333e+06,0.333333,1,3
4_2_71,6e-06,9,1.5e+06,0.333333,1,2
3_3_82,2.8e-05,60,2.14286e+06,0.2,1,2
4_2_40,6e-06,8,1.33333e+06,0.333333,0,3
4_2_6,5e-06,7,1.4e+06,0.333333,1,3
3_4_98,0.000161,431,2.67702e+06,0.142857,2,1
5_2_12,8e-06,11,1.375e+06,0.333333,2,2
5_3_67,0.000126,207,1.64286e+06,0.2,1,2
4_4_59,0.0012,2392,1.99333e+06,0.142857,3,1
6_2_52,9e-06,11,1.22222e+06,0.333333,2,3
3_5_22,0.001261,3294,2.61221e+06,0.111111,2,1
4_5_70,0.026296,51664,1.96471e+06,0.111111,1,1
