index, time, unrolled, speed, value, x, y
3_1_2,5e-06,1,200000,0.5,0,0
3_1_82,5e-06,1,200000,0.5,2,0
4_1_99,3e-06,1,333333,0.5,3,0
4_1_48,3e-06,1,333333,0.5,0,0
3_1_50,4e-06,1,250000,0.5,2,0
6_1_48,3e-06,1,333333,0.5,3,0
2_1_43,2e-06,1,500000,0.5,1,0
2_1_69,3e-06,1,333333,0.5,1,0
2_1_23,2e-06,1,500000,0.5,1,0
3_1_46,4e-06,1,250000,0.5,0,0
6_1_59,3e-06,1,333333,0.5,0,0
4_1_58,3e-06,1,333333,0.5,0,0
2_1_53,2e-06,1,500000,0.5,1,0
4_1_15,3e-06,1,333333,0.5,3,0
2_1_93,2e-06,1,500000,0.5,0,0
5_1_14,3e-06,1,333333,0.5,3,0
5_1_97,3e-06,1,333333,0.5,4,0
4_1_2,3e-06,1,333333,0.5,3,0
5_1_23,3e-06,1,333333,0.5,4,0
6_1_8,4e-06,1,250000,0.5,3,0
2_1_11,3e-06,1,333333,0.5,1,0
2_1_47,3e-06,1,333333,0.5,0,0
4_1_13,5e-06,1,200000,0.5,0,0
4_1_4,3e-06,1,333333,0.5,0,0
3_1_40,6e-06,1,166667,0.5,2,0
5_1_18,5e-06,1,200000,0.5,3,0
2_1_36,3e-06,1,333333,0.5,0,0
1_1_37,2e-06,1,500000,0.5,0,0
1_1_67,2e-06,1,500000,0.5,0,0
2_1_65,3e-06,1,333333,0.5,0,0
4_1_30,3e-06,1,333333,0.5,3,0
3_1_17,7e-06,1,142857,0.5,1,0
5_1_10,3e-06,1,333333,0.5,2,0
5_1_40,3e-06,1,333333,0.5,4,0
2_1_16,3e-06,1,333333,0.5,1,0
4_1_56,4e-06,1,250000,0.5,3,0
3_1_37,5e-06,1,200000,0.5,0,0
3_1_20,5e-06,1,200000,0.5,1,0
1_1_78,3e-06,1,333333,0.5,0,0
3_1_51,5e-06,1,200000,0.5,2,0
1_1_49,2e-06,1,500000,0.5,0,0
4_1_77,4e-06,1,250000,0.5,3,0
3_1_60,5e-06,1,200000,0.5,0,0
2_1_4,3e-06,1,333333,0.5,0,0
2_1_68,3e-06,1,333333,0.5,0,0
4_1_93,3e-06,1,333333,0.5,3,0
5_1_44,3e-06,1,333333,0.5,1,0
3_1_90,5e-06,1,200000,0.5,0,0
3_1_77,8e-06,1,125000,0.5,1,0
3_1_22,5e-06,1,200000,0.5,1,0
2_1_81,9e-06,1,111111,0.5,1,0
3_1_45,5e-06,1,200000,0.5,2,0
2_1_9,3e-06,1,333333,0.5,0,0
3_1_75,5e-06,1,200000,0.5,2,0
4_1_28,3e-06,1,333333,0.5,2,0
1_1_61,2e-06,1,500000,0.5,0,0
