index, time, unrolled, speed, value, x, y
4_1_88,2e-06,1,500000,0,0,2
6_4_66,0.008715,10231,1.17395e+06,0.142857,1,3
4_3_73,7.4e-05,135,1.82432e+06,0.2,3,2
6_2_51,1e-05,13,1.3e+06,0.333333,2,4
2_1_88,1e-06,1,1e+06,0,1,0
6_1_90,2e-06,1,500000,0,0,2
5_2_29,8e-06,11,1.375e+06,0.333333,2,4
5_1_85,2e-06,1,500000,0,0,2
6_3_1,0.00021,309,1.47143e+06,0.2,5,4
4_3_21,7.4e-05,135,1.82432e+06,0.2,3,2
5_2_98,8e-06,11,1.375e+06,0.333333,3,4
5_4_90,0.003932,5567,1.41582e+06,0.142857,0,0
4_3_25,7.3e-05,135,1.84932e+06,0.2,3,2
3_2_19,6e-06,7,1.16667e+06,0.333333,1,1
4_3_46,7.5e-05,135,1.8e+06,0.2,3,2
5_3_98,0.000156,213,1.36538e+06,0.2,4,2
2_1_37,2e-06,1,500000,0,0,0
5_1_73,2e-06,1,500000,0,0,2
5_2_15,9e-06,11,1.22222e+06,0.333333,1,4
3_1_39,3e-06,1,333333,0,1,2
4_3_84,8.1e-05,135,1.66667e+06,0.2,3,2
5_3_35,0.000145,213,1.46897e+06,0.2,4,2
6_4_17,0.009521,10231,1.07457e+06,0.142857,2,3
4_3_71,8.1e-05,135,1.66667e+06,0.2,3,2
5_1_89,2e-06,1,500000,0,2,2
4_2_63,7e-06,9,1.28571e+06,0.333333,0,1
4_1_96,2e-06,1,500000,0,2,2
5_1_1,2e-06,1,500000,0,3,2
6_3_6,0.000232,309,1.3319e+06,0.2,3,4
6_5_79,0.474464,456407,961942,0.111111,3,3
4_3_3,7.5e-05,135,1.8e+06,0.2,0,3
5_2_44,8e-06,11,1.375e+06,0.333333,3,4
5_3_22,0.000132,213,1.61364e+06,0.2,0,3
2_1_26,1e-06,1,1e+06,0,1,1
4_1_9,2e-06,1,500000,0,3,1
6_2_84,1e-05,13,1.3e+06,0.333333,3,4
3_1_15,3e-06,1,333333,0,1,1
6_3_32,0.000211,309,1.46445e+06,0.2,3,0
3_1_93,3e-06,1,333333,0,0,1
6_3_69,0.00021,309,1.47143e+06,0.2,3,0
4_3_32,7.6e-05,135,1.77632e+06,0.2,0,3
6_4_27,0.008714,10231,1.17409e+06,0.142857,5,3
4_2_13,6e-06,9,1.5e+06,0.333333,2,0
5_2_90,8e-06,11,1.375e+06,0.333333,2,4
3_1_94,3e-06,1,333333,0,0,1
4_2_64,6e-06,9,1.5e+06,0.333333,2,0
6_4_84,0.008717,10231,1.17368e+06,0.142857,5,3
5_3_79,0.000132,213,1.61364e+06,0.2,0,3
3_1_42,3e-06,1,333333,0,1,1
5_4_3,0.003936,5567,1.41438e+06,0.142857,0,2
4_1_37,2e-06,1,500000,0,1,1
6_4_67,0.008691,10231,1.17719e+06,0.142857,5,3
3_1_16,3e-06,1,333333,0,0,1
5_3_87,0.000132,213,1.61364e+06,0.2,1,3
6_5_85,0.472324,456407,966301,0.111111,2,2
4_3_83,7.5e-05,135,1.8e+06,0.2,1,3
6_2_94,1e-05,13,1.3e+06,0.333333,3,4
5_2_62,8e-06,11,1.375e+06,0.333333,3,4
6_3_70,0.000211,309,1.46445e+06,0.2,2,0
6_2_44,1.1e-05,13,1.18182e+06,0.333333,5,4
6_3_39,0.000212,309,1.45755e+06,0.2,2,0
6_3_68,0.000211,309,1.46445e+06,0.2,4,0
5_3_40,0.000131,213,1.62595e+06,0.2,0,3
5_1_91,2e-06,1,500000,0,4,1
3_1_38,3e-06,1,333333,0,1,1
3_1_91,3e-06,1,333333,0,2,1
5_4_8,0.003972,5567,1.40156e+06,0.142857,0,2
6_1_36,2e-06,1,500000,0,0,1
6_3_90,0.000211,309,1.46445e+06,0.2,3,0
3_2_1,6e-06,7,1.16667e+06,0.333333,2,0
5_4_19,0.004,5567,1.39175e+06,0.142857,0,2
3_1_56,3e-06,1,333333,0,1,1
4_2_34,6e-06,9,1.5e+06,0.333333,1,0
6_2_59,1e-05,13,1.3e+06,0.333333,4,4
4_1_31,2e-06,1,500000,0,0,1
3_1_24,3e-06,1,333333,0,0,1
5_4_95,0.003934,5567,1.4151e+06,0.142857,1,2
3_2_9,6e-06,7,1.16667e+06,0.333333,2,0
6_4_59,0.008782,10231,1.165e+06,0.142857,4,3
5_3_99,0.000133,213,1.6015e+06,0.2,0,3
6_2_17,1e-05,13,1.3e+06,0.333333,5,4
6_1_47,2e-06,1,500000,0,4,1
2_1_83,2e-06,1,500000,0,0,1
5_1_79,2e-06,1,500000,0,1,1
3_2_10,6e-06,7,1.16667e+06,0.333333,2,0
5_4_86,0.003932,5567,1.41582e+06,0.142857,0,2
5_3_16,0.000133,213,1.6015e+06,0.2,2,3
6_3_10,0.00021,309,1.47143e+06,0.2,3,0
4_1_68,2e-06,1,500000,0,0,1
3_1_31,4e-06,1,250000,0,0,1
6_5_2,0.478044,456407,954738,0.111111,2,2
2_1_97,2e-06,1,500000,0,1,1
4_2_38,6e-06,9,1.5e+06,0.333333,0,2
6_1_24,2e-06,1,500000,0,2,4
6_3_80,0.000211,309,1.46445e+06,0.2,2,0
4_3_99,7.5e-05,135,1.8e+06,0.2,1,3
4_2_4,6e-06,9,1.5e+06,0.333333,0,2
5_4_41,0.003941,5567,1.41259e+06,0.142857,0,1
5_2_59,8e-06,11,1.375e+06,0.333333,2,2
5_3_45,0.000132,213,1.61364e+06,0.2,1,3
4_2_79,6e-06,9,1.5e+06,0.333333,0,2
5_3_96,0.000138,213,1.54348e+06,0.2,1,3
3_2_54,6e-06,7,1.16667e+06,0.333333,1,2
6_5_62,0.471822,456407,967329,0.111111,2,5
6_1_35,2e-06,1,500000,0,4,4
6_2_88,1e-05,13,1.3e+06,0.333333,0,5
6_1_21,2e-06,1,500000,0,5,4
6_5_69,0.484046,456407,942900,0.111111,2,5
3_2_46,6e-06,7,1.16667e+06,0.333333,0,1
5_4_1,0.003935,5567,1.41474e+06,0.142857,4,4
6_1_66,2e-06,1,500000,0,1,2
6_3_57,0.000214,309,1.44393e+06,0.2,4,3
6_5_56,0.475822,456407,959197,0.111111,4,4
5_4_75,0.003943,5567,1.41187e+06,0.142857,3,4
6_3_19,0.000213,309,1.4507e+06,0.2,4,3
6_4_33,0.0089,10231,1.14955e+06,0.142857,1,5
4_1_44,2e-06,1,500000,0,3,2
6_4_51,0.00872,10231,1.17328e+06,0.142857,1,5
6_2_29,1.2e-05,13,1.08333e+06,0.333333,0,4
5_1_86,2e-06,1,500000,0,0,2
4_1_95,2e-06,1,500000,0,3,2
3_1_57,3e-06,1,333333,0,2,2
6_4_30,0.008957,10231,1.14224e+06,0.142857,0,5
5_3_23,0.000132,213,1.61364e+06,0.2,2,2
5_1_53,2e-06,1,500000,0,0,2
4_3_7,7.4e-05,135,1.82432e+06,0.2,3,2
4_2_30,6e-06,9,1.5e+06,0.333333,0,1
3_2_53,6e-06,7,1.16667e+06,0.333333,0,1
2_1_15,1e-06,1,1e+06,0,1,1
4_3_29,7.4e-05,135,1.82432e+06,0.2,3,2
5_4_23,0.00393,5567,1.41654e+06,0.142857,4,4
2_1_90,2e-06,1,500000,0,0,1
4_3_18,7.4e-05,135,1.82432e+06,0.2,2,2
3_2_67,6e-06,7,1.16667e+06,0.333333,0,1
2_1_34,1e-06,1,1e+06,0,1,1
5_4_47,0.004,5567,1.39175e+06,0.142857,4,4
6_5_14,0.473503,456407,963895,0.111111,4,4
5_4_62,0.004126,5567,1.34925e+06,0.142857,0,1
5_3_25,0.000133,213,1.6015e+06,0.2,2,3
5_1_8,2e-06,1,500000,0,1,4
3_2_91,6e-06,7,1.16667e+06,0.333333,0,2
4_3_66,7.4e-05,135,1.82432e+06,0.2,2,3
3_2_15,6e-06,7,1.16667e+06,0.333333,0,2
5_3_47,0.000132,213,1.61364e+06,0.2,2,3
5_4_85,0.003935,5567,1.41474e+06,0.142857,0,1
4_1_61,2e-06,1,500000,0,2,2
3_2_51,6e-06,7,1.16667e+06,0.333333,1,2
3_2_43,6e-06,7,1.16667e+06,0.333333,0,2
2_1_7,1e-06,1,1e+06,0,0,0
6_2_42,1e-05,13,1.3e+06,0.333333,0,5
6_3_83,0.000211,309,1.46445e+06,0.2,1,1
3_1_28,3e-06,1,333333,0,2,2
5_2_50,9e-06,11,1.22222e+06,0.333333,0,2
6_4_85,0.008731,10231,1.1718e+06,0.142857,1,2
2_1_79,2e-06,1,500000,0,1,0
6_4_19,0.008735,10231,1.17127e+06,0.142857,1,2
4_2_18,6e-06,9,1.5e+06,0.333333,1,2
6_5_3,0.471795,456407,967384,0.111111,1,4
6_3_93,0.000213,309,1.4507e+06,0.2,3,1
3_2_23,6e-06,7,1.16667e+06,0.333333,0,2
6_4_40,0.008715,10231,1.17395e+06,0.142857,2,2
3_1_89,3e-06,1,333333,0,1,2
4_2_87,6e-06,9,1.5e+06,0.333333,0,2
6_5_87,0.473541,456407,963817,0.111111,1,4
3_1_34,3e-06,1,333333,0,2,0
3_1_36,3e-06,1,333333,0,1,0
4_1_51,2e-06,1,500000,0,3,0
6_2_48,1e-05,13,1.3e+06,0.333333,2,2
6_1_77,2e-06,1,500000,0,5,4
5_2_58,8e-06,11,1.375e+06,0.333333,1,2
2_1_32,1e-06,1,1e+06,0,1,0
4_3_8,7.5e-05,135,1.8e+06,0.2,1,1
6_3_2,0.000213,309,1.4507e+06,0.2,5,0
6_1_26,2e-06,1,500000,0,4,4
3_2_41,6e-06,7,1.16667e+06,0.333333,0,2
4_2_11,6e-06,9,1.5e+06,0.333333,0,2
6_4_91,0.008696,10231,1.17652e+06,0.142857,2,0
6_5_35,0.473176,456407,964561,0.111111,2,4
3_1_85,5e-06,1,200000,0,2,0
2_1_73,1e-06,1,1e+06,0,1,0
5_2_9,9e-06,11,1.22222e+06,0.333333,1,2
4_2_17,8e-06,9,1.125e+06,0.333333,0,2
5_1_20,2e-06,1,500000,0,0,4
4_1_36,2e-06,1,500000,0,0,0
6_3_52,0.000213,309,1.4507e+06,0.2,4,0
4_1_87,2e-06,1,500000,0,2,0
5_4_68,0.003944,5567,1.41151e+06,0.142857,0,0
6_4_15,0.00872,10231,1.17328e+06,0.142857,1,0
4_1_53,2e-06,1,500000,0,1,0
4_1_22,2e-06,1,500000,0,2,0
6_2_10,1e-05,13,1.3e+06,0.333333,0,2
5_3_94,0.000132,213,1.61364e+06,0.2,1,1
6_4_88,0.008752,10231,1.16899e+06,0.142857,3,0
3_1_5,3e-06,1,333333,0,2,0
5_2_38,9e-06,11,1.22222e+06,0.333333,1,2
6_3_21,0.000213,309,1.4507e+06,0.2,2,0
5_3_38,0.000134,213,1.58955e+06,0.2,2,1
5_1_27,2e-06,1,500000,0,1,4
5_4_29,0.003954,5567,1.40794e+06,0.142857,0,0
4_2_29,6e-06,9,1.5e+06,0.333333,1,2
4_1_97,2e-06,1,500000,0,3,0
3_1_43,3e-06,1,333333,0,1,0
4_3_48,7.5e-05,135,1.8e+06,0.2,2,1
6_1_9,2e-06,1,500000,0,2,4
5_2_89,9e-06,11,1.22222e+06,0.333333,0,2
6_5_75,0.480422,456407,950013,0.111111,2,4
6_3_14,0.000214,309,1.44393e+06,0.2,2,3
4_2_77,6e-06,9,1.5e+06,0.333333,2,1
6_2_9,1e-05,13,1.3e+06,0.333333,4,1
3_1_72,3e-06,1,333333,0,2,0
4_1_1,3e-06,1,333333,0,3,3
3_1_87,3e-06,1,333333,0,0,0
5_3_80,0.000133,213,1.6015e+06,0.2,1,1
4_3_62,7.5e-05,135,1.8e+06,0.2,0,1
2_1_80,2e-06,1,500000,0,1,0
4_2_93,6e-06,9,1.5e+06,0.333333,1,1
4_2_71,6e-06,9,1.5e+06,0.333333,3,1
4_2_40,6e-06,9,1.5e+06,0.333333,3,1
3_1_0,3e-06,1,333333,0,2,0
3_1_4,3e-06,1,333333,0,1,0
4_2_6,6e-06,9,1.5e+06,0.333333,3,1
5_2_12,9e-06,11,1.22222e+06,0.333333,1,1
5_3_67,0.000132,213,1.61364e+06,0.2,0,1
6_2_52,1.1e-05,13,1.18182e+06,0.333333,3,1
