index, time, unrolled, speed, value, x, y
4_3_7,7.9e-05,135,1.70886e+06,-0.2,0,3
4_2_30,3.7e-05,9,243243,-0.333333,3,2
3_2_53,8e-06,7,875000,-0.333333,1,2
2_1_15,1.1e-05,1,90909.1,0,0,0
4_3_29,9.7e-05,135,1.39175e+06,-0.2,0,3
5_4_23,0.005703,5567,976153,-0.142857,2,1
2_1_90,3e-06,1,333333,0,1,0
4_3_18,0.000104,135,1.29808e+06,-0.2,0,3
3_2_67,9e-06,7,777778,-0.333333,2,2
2_1_34,3e-06,1,333333,0,0,0
5_4_47,0.005761,5567,966325,-0.142857,3,1
6_5_14,0.566301,456407,805944,-0.111111,0,5
5_4_62,0.004323,5567,1.28776e+06,-0.142857,1,0
5_3_25,0.000139,213,1.53237e+06,-0.2,4,0
5_1_8,3e-06,1,333333,0,3,2
3_2_91,8e-06,7,875000,-0.333333,1,1
4_3_66,7.8e-05,135,1.73077e+06,-0.2,3,0
3_2_15,7e-06,7,1e+06,-0.333333,1,1
5_3_47,0.000142,213,1.5e+06,-0.2,3,0
5_4_85,0.004245,5567,1.31143e+06,-0.142857,1,0
4_1_61,2e-06,1,500000,0,2,2
3_2_51,7e-06,7,1e+06,-0.333333,0,1
3_2_43,7e-06,7,1e+06,-0.333333,0,1
2_1_7,2e-06,1,500000,0,1,1
6_2_42,1.1e-05,13,1.18182e+06,-0.333333,3,1
6_3_83,0.000228,309,1.35526e+06,-0.2,3,2
3_1_28,3e-06,1,333333,0,2,2
5_2_50,1e-05,11,1.1e+06,-0.333333,2,1
6_4_85,0.009248,10231,1.10629e+06,-0.142857,1,2
2_1_79,2e-06,1,500000,0,0,1
6_4_19,0.009244,10231,1.10677e+06,-0.142857,1,2
4_2_18,7e-06,9,1.28571e+06,-0.333333,2,1
6_5_3,0.519113,456407,879205,-0.111111,3,2
6_3_93,0.000282,309,1.09574e+06,-0.2,0,3
3_2_23,1e-05,7,700000,-0.333333,0,2
6_4_40,0.012371,10231,827015,-0.142857,1,5
3_1_89,5e-06,1,200000,0,1,2
4_2_87,9e-06,9,1e+06,-0.333333,0,2
6_5_87,0.613445,456407,744006,-0.111111,2,4
3_1_34,4e-06,1,250000,0,1,2
3_1_36,5e-06,1,200000,0,2,2
4_1_51,3e-06,1,333333,0,2,3
6_2_48,1.2e-05,13,1.08333e+06,-0.333333,1,5
6_1_77,3e-06,1,333333,0,5,4
5_2_58,9e-06,11,1.22222e+06,-0.333333,1,2
2_1_32,2e-06,1,500000,0,0,1
4_3_8,8e-05,135,1.6875e+06,-0.2,2,3
6_3_2,0.000244,309,1.26639e+06,-0.2,0,3
6_1_26,4e-06,1,250000,0,4,4
3_2_41,9e-06,7,777778,-0.333333,0,2
4_2_11,1.8e-05,9,500000,-0.333333,0,2
6_4_91,0.01557,10231,657097,-0.142857,1,5
6_5_35,0.528278,456407,863952,-0.111111,2,4
3_1_85,4e-06,1,250000,0,0,1
2_1_73,2e-06,1,500000,0,0,1
5_2_9,3.7e-05,11,297297,-0.333333,1,2
4_2_17,9e-06,9,1e+06,-0.333333,0,2
5_1_20,3e-06,1,333333,0,0,4
4_1_36,3e-06,1,333333,0,3,1
6_3_52,0.000295,309,1.04746e+06,-0.2,0,5
4_1_87,3e-06,1,333333,0,0,1
5_4_68,0.005479,5567,1.01606e+06,-0.142857,4,1
6_4_15,0.011685,10231,875567,-0.142857,2,4
4_1_53,4e-06,1,250000,0,2,1
4_1_22,3e-06,1,333333,0,3,1
6_2_10,1.6e-05,13,812500,-0.333333,0,2
5_3_94,0.000184,213,1.15761e+06,-0.2,1,1
6_4_88,0.012287,10231,832669,-0.142857,1,4
3_1_5,5e-06,1,200000,0,0,1
5_2_38,1.3e-05,11,846154,-0.333333,1,2
6_3_21,0.000308,309,1.00325e+06,-0.2,0,5
5_3_38,0.000186,213,1.14516e+06,-0.2,2,1
5_1_27,5e-06,1,200000,0,1,4
5_4_29,0.005685,5567,979244,-0.142857,3,1
4_2_29,1e-05,9,900000,-0.333333,1,2
4_1_97,3e-06,1,333333,0,0,1
3_1_43,5e-06,1,200000,0,0,1
4_3_48,0.000104,135,1.29808e+06,-0.2,2,1
6_1_9,4e-06,1,250000,0,2,4
5_2_89,1.7e-05,11,647059,-0.333333,0,2
6_5_75,0.546366,456407,835350,-0.111111,0,2
6_3_14,0.000232,309,1.3319e+06,-0.2,0,4
4_2_77,6e-06,9,1.5e+06,-0.333333,0,1
6_2_9,1e-05,13,1.3e+06,-0.333333,0,1
3_1_72,3e-06,1,333333,0,0,2
4_1_1,2e-06,1,500000,0,1,2
3_1_87,5e-06,1,200000,0,1,2
5_3_80,0.000165,213,1.29091e+06,-0.2,3,0
4_3_62,8.2e-05,135,1.64634e+06,-0.2,3,0
2_1_80,3e-06,1,333333,0,1,0
4_2_93,1.2e-05,9,750000,-0.333333,0,1
4_2_71,9e-06,9,1e+06,-0.333333,1,1
4_2_40,5.8e-05,9,155172,-0.333333,1,1
3_1_0,4e-06,1,250000,0,1,2
3_1_4,4e-06,1,250000,0,0,2
4_2_6,8e-06,9,1.125e+06,-0.333333,0,1
5_2_12,1.1e-05,11,1e+06,-0.333333,0,1
5_3_67,0.000159,213,1.33962e+06,-0.2,4,0
6_2_52,1.4e-05,13,928571,-0.333333,0,1
