index, time, unrolled, speed, value, x, y
5_3_35,0.000173,205,1.18497e+06,-0.2,1,3
4_3_71,7.2e-05,123,1.70833e+06,-0.2,2,3
4_2_63,7e-06,8,1.14286e+06,-0.333333,0,0
6_3_6,0.000224,297,1.32589e+06,-0.2,0,4
3_3_64,7.5e-05,61,813333,-0.2,0,0
4_3_3,7.2e-05,125,1.73611e+06,-0.2,3,3
5_2_44,8e-06,8,1e+06,-0.333333,3,0
5_3_22,0.000134,193,1.4403e+06,-0.2,1,4
6_2_84,1.4e-05,12,857143,-0.333333,4,5
4_5_46,0.039372,51635,1.31147e+06,-0.111111,2,2
2_2_35,5e-06,3,600000,-0.333333,0,0
6_3_32,0.000306,289,944444,-0.2,0,4
2_2_93,6e-06,5,833333,-0.333333,0,0
2_2_9,6e-06,3,500000,-0.333333,1,0
6_3_69,0.000271,281,1.0369e+06,-0.2,1,4
3_4_94,0.000242,440,1.81818e+06,-0.142857,0,0
4_3_32,9.2e-05,124,1.34783e+06,-0.2,3,3
4_2_13,1.1e-05,7,636364,-0.333333,3,0
5_2_90,1.2e-05,10,833333,-0.333333,1,0
4_2_64,1.5e-05,8,533333,-0.333333,0,0
5_3_79,0.000174,199,1.14368e+06,-0.2,2,3
5_4_3,0.02464,24181,981372,-0.142857,2,3
3_5_14,0.001708,3274,1.91686e+06,-0.111111,0,0
3_5_20,0.001797,3233,1.79911e+06,-0.111111,0,0
5_3_87,0.000194,213,1.09794e+06,-0.2,1,3
4_3_83,8.1e-05,119,1.46914e+06,-0.2,1,0
6_2_94,2.8e-05,12,428571,-0.333333,1,5
4_5_94,0.026325,36854,1.39996e+06,-0.111111,0,3
5_2_62,1.1e-05,10,909091,-0.333333,0,0
3_3_10,4.4e-05,56,1.27273e+06,-0.2,0,0
6_3_70,0.000247,275,1.11336e+06,-0.2,1,4
4_5_81,0.025817,36768,1.42418e+06,-0.111111,3,2
6_2_44,2.3e-05,13,565217,-0.333333,3,4
2_2_49,4e-06,3,750000,-0.333333,0,0
6_3_39,0.000355,297,836620,-0.2,4,4
2_2_57,1e-05,3,300000,-0.333333,0,0
6_3_68,0.00018,207,1.15e+06,-0.2,3,4
4_4_61,0.001311,1756,1.33944e+06,-0.142857,1,3
5_3_40,0.000156,194,1.24359e+06,-0.2,0,4
3_5_5,0.001853,3239,1.74798e+06,-0.111111,0,0
5_4_8,0.026171,26750,1.02212e+06,-0.142857,1,3
3_3_69,3.2e-05,55,1.71875e+06,-0.2,0,0
2_2_90,5e-06,5,1e+06,-0.333333,0,0
6_3_90,0.000411,293,712895,-0.2,0,4
3_2_1,8e-06,6,750000,-0.333333,1,0
5_4_19,0.026813,29190,1.08865e+06,-0.142857,4,2
4_4_78,0.001728,2400,1.38889e+06,-0.142857,3,2
4_2_34,1.4e-05,9,642857,-0.333333,1,0
6_2_59,1.5e-05,13,866667,-0.333333,5,4
5_4_95,0.025633,27950,1.09039e+06,-0.142857,3,3
3_2_9,9e-06,7,777778,-0.333333,0,0
5_3_99,0.000178,207,1.16292e+06,-0.2,4,3
6_2_17,1.5e-05,12,800000,-0.333333,2,5
3_2_10,7e-06,4,571429,-0.333333,0,0
5_4_86,0.027832,32210,1.1573e+06,-0.142857,4,2
2_2_25,4e-06,3,750000,-0.333333,1,0
5_3_16,0.000189,207,1.09524e+06,-0.2,3,3
6_3_10,0.000297,305,1.02694e+06,-0.2,5,4
2_2_83,9e-06,3,333333,-0.333333,0,0
4_4_85,0.001479,2171,1.46788e+06,-0.142857,1,3
3_5_0,0.001702,3274,1.92362e+06,-0.111111,0,0
3_5_86,0.001746,3296,1.88774e+06,-0.111111,0,0
3_3_31,4.7e-05,59,1.25532e+06,-0.2,1,0
2_3_39,1.2e-05,17,1.41667e+06,-0.2,0,0
3_4_17,0.000121,218,1.80165e+06,-0.142857,0,0
4_2_38,1.4e-05,7,500000,-0.333333,1,0
3_3_3,4.1e-05,61,1.4878e+06,-0.2,0,0
6_3_80,0.000253,281,1.11067e+06,-0.2,2,4
4_4_27,0.001152,1550,1.34549e+06,-0.142857,0,3
4_3_99,8.8e-05,124,1.40909e+06,-0.2,3,3
4_2_4,9e-06,9,1e+06,-0.333333,2,0
5_4_41,0.004927,6072,1.23239e+06,-0.142857,3,3
5_2_59,1.4e-05,10,714286,-0.333333,1,0
5_3_45,0.000182,213,1.17033e+06,-0.2,1,3
2_3_93,1.3e-05,17,1.30769e+06,-0.2,0,0
4_2_79,1.5e-05,8,533333,-0.333333,3,0
5_3_96,0.000158,187,1.18354e+06,-0.2,0,4
3_2_54,1e-05,6,600000,-0.333333,0,0
3_3_55,3.4e-05,56,1.64706e+06,-0.2,0,0
6_2_88,1.5e-05,12,800000,-0.333333,3,5
3_5_19,0.002022,3287,1.62562e+06,-0.111111,0,0
4_5_26,0.039168,51641,1.31845e+06,-0.111111,2,2
3_2_46,6e-06,4,666667,-0.333333,1,0
3_4_31,0.00016,218,1.3625e+06,-0.142857,0,0
5_4_1,0.026957,24180,896984,-0.142857,3,2
2_3_37,1.2e-05,18,1.5e+06,-0.2,0,0
4_4_65,0.001198,1763,1.47162e+06,-0.142857,1,3
4_4_58,0.001921,2457,1.27902e+06,-0.142857,3,2
4_5_41,0.032408,47782,1.47439e+06,-0.111111,2,2
6_3_57,0.000227,292,1.28634e+06,-0.2,3,3
2_3_71,1e-05,18,1.8e+06,-0.2,0,0
5_4_75,0.016125,21435,1.3293e+06,-0.142857,0,3
6_3_19,0.000242,293,1.21074e+06,-0.2,1,4
4_5_2,0.013266,21484,1.61948e+06,-0.111111,0,3
6_2_29,3.4e-05,10,294118,-0.333333,3,0
2_2_82,4e-06,3,750000,-0.333333,1,0
3_3_94,3.8e-05,61,1.60526e+06,-0.2,0,0
5_3_23,0.000219,213,972603,-0.2,0,3
2_3_55,1.3e-05,18,1.38462e+06,-0.2,0,0
2_3_1,1.1e-05,17,1.54545e+06,-0.2,0,0
4_3_7,8.2e-05,121,1.47561e+06,-0.2,1,0
4_2_30,8e-06,8,1e+06,-0.333333,3,0
3_5_26,0.001756,3287,1.87187e+06,-0.111111,0,0
3_4_84,0.000246,455,1.84959e+06,-0.142857,0,0
3_2_53,8e-06,6,750000,-0.333333,1,0
2_3_42,1.2e-05,17,1.41667e+06,-0.2,0,0
4_3_29,8.7e-05,124,1.42529e+06,-0.2,3,3
3_3_47,3.8e-05,59,1.55263e+06,-0.2,0,0
3_5_75,0.001723,3287,1.90772e+06,-0.111111,0,0
5_4_23,0.014354,13167,917305,-0.142857,2,3
4_3_18,0.000121,135,1.1157e+06,-0.2,1,3
2_3_44,2.3e-05,17,739130,-0.2,0,0
3_2_67,2.8e-05,6,214286,-0.333333,0,0
3_5_82,0.003969,3233,814563,-0.111111,0,0
3_3_29,8e-05,60,750000,-0.2,0,0
2_3_73,3e-05,18,600000,-0.2,0,1
5_4_47,0.015425,10758,697439,-0.142857,3,4
4_4_50,0.002467,2393,970004,-0.142857,1,2
5_4_62,0.015883,12624,794812,-0.142857,2,4
5_3_25,0.000242,207,855372,-0.2,0,3
3_2_91,1.3e-05,7,538462,-0.333333,2,2
2_2_54,8e-06,3,375000,-0.333333,0,1
4_3_66,0.000106,127,1.19811e+06,-0.2,3,3
3_2_15,5e-05,7,140000,-0.333333,1,2
5_3_47,0.00019,189,994737,-0.2,2,3
4_5_99,0.031327,36815,1.17518e+06,-0.111111,1,2
3_5_1,0.002612,3302,1.26417e+06,-0.111111,2,2
4_4_80,0.001316,1546,1.17477e+06,-0.142857,2,2
5_4_85,0.032063,33369,1.04073e+06,-0.142857,4,1
3_2_51,9e-06,6,666667,-0.333333,0,1
3_2_43,1e-05,7,700000,-0.333333,2,2
6_2_42,1.5e-05,13,866667,-0.333333,4,4
6_3_83,0.000285,303,1.06316e+06,-0.2,4,5
4_4_24,0.001086,1553,1.43002e+06,-0.142857,2,2
4_5_74,0.032578,36783,1.12907e+06,-0.111111,1,2
5_2_50,1e-05,11,1.1e+06,-0.333333,2,4
3_3_88,2.9e-05,55,1.89655e+06,-0.2,2,2
3_5_29,0.001531,3302,2.15676e+06,-0.111111,2,2
4_5_79,0.02128,36774,1.7281e+06,-0.111111,1,2
2_3_8,1e-05,17,1.7e+06,-0.2,0,1
4_2_18,9e-06,9,1e+06,-0.333333,3,2
3_3_42,0.000592,75,126689,-0.2,2,2
2_3_53,1.6e-05,18,1.125e+06,-0.2,0,1
2_2_94,5e-06,5,1e+06,-0.333333,0,1
4_4_23,0.000737,1138,1.5441e+06,-0.142857,1,3
6_3_93,0.000304,294,967105,-0.2,2,5
3_2_23,1.5e-05,4,266667,-0.333333,0,2
4_2_87,1.4e-05,8,571429,-0.333333,1,2
4_4_5,0.001738,1766,1.01611e+06,-0.142857,3,2
3_3_76,3.9e-05,59,1.51282e+06,-0.2,1,2
6_2_48,1.9e-05,11,578947,-0.333333,4,5
5_2_58,1.2e-05,10,833333,-0.333333,3,4
4_3_8,9e-05,123,1.36667e+06,-0.2,1,3
6_3_2,0.000333,279,837838,-0.2,4,3
2_2_69,7e-06,5,714286,-0.333333,0,1
3_2_41,9e-06,6,666667,-0.333333,0,1
3_4_89,0.000256,441,1.72266e+06,-0.142857,2,1
4_2_11,1e-05,9,900000,-0.333333,2,2
3_5_74,0.001885,3284,1.74218e+06,-0.111111,2,2
3_4_37,0.000253,450,1.77866e+06,-0.142857,2,2
5_2_9,9e-06,8,888889,-0.333333,0,3
4_4_87,0.002459,3311,1.34648e+06,-0.142857,0,3
4_4_64,0.002248,1767,786032,-0.142857,3,2
4_2_17,1.3e-05,8,615385,-0.333333,0,3
3_3_89,4.9e-05,61,1.2449e+06,-0.2,1,2
3_4_61,0.000263,218,828897,-0.142857,1,2
3_4_56,0.00023,218,947826,-0.142857,2,2
6_3_52,0.000791,295,372946,-0.2,3,5
4_5_75,0.048439,51609,1.06544e+06,-0.111111,3,3
5_4_68,0.013403,13529,1.0094e+06,-0.142857,2,4
2_3_68,1.3e-05,18,1.38462e+06,-0.2,0,1
6_2_10,1.5e-05,12,800000,-0.333333,5,4
5_3_94,0.000109,132,1.21101e+06,-0.2,2,3
3_4_85,0.000317,447,1.41009e+06,-0.142857,2,2
4_4_32,0.003734,2435,652116,-0.142857,3,2
5_2_38,1.2e-05,11,916667,-0.333333,0,4
6_3_21,0.000256,265,1.03516e+06,-0.2,2,3
5_3_38,0.000176,195,1.10795e+06,-0.2,0,4
4_4_38,0.000979,1328,1.35649e+06,-0.142857,1,3
5_4_29,0.011323,11884,1.04955e+06,-0.142857,4,4
4_2_29,1.3e-05,7,538462,-0.333333,3,3
3_5_81,0.001898,3259,1.71707e+06,-0.111111,2,2
4_3_48,8.5e-05,121,1.42353e+06,-0.2,3,3
5_2_89,1.7e-05,10,588235,-0.333333,4,4
2_3_58,1.7e-05,17,1e+06,-0.2,0,1
2_2_16,7e-06,3,428571,-0.333333,0,1
3_4_55,0.000255,441,1.72941e+06,-0.142857,2,1
6_3_14,0.000443,287,647856,-0.2,3,5
4_2_77,1.5e-05,9,600000,-0.333333,2,2
6_2_9,1.9e-05,10,526316,-0.333333,4,5
4_5_49,0.055155,47744,865633,-0.111111,2,2
3_5_49,0.002048,3274,1.59863e+06,-0.111111,2,2
5_3_80,0.000188,207,1.10106e+06,-0.2,0,3
4_3_62,0.000102,125,1.22549e+06,-0.2,2,3
4_2_93,1.3e-05,8,615385,-0.333333,1,3
4_2_71,1.8e-05,9,500000,-0.333333,1,2
3_3_82,3.9e-05,60,1.53846e+06,-0.2,1,2
4_2_40,9e-06,8,888889,-0.333333,0,3
4_2_6,1e-05,7,700000,-0.333333,1,3
3_4_98,0.000278,434,1.56115e+06,-0.142857,2,1
5_2_12,3.3e-05,11,333333,-0.333333,3,4
5_3_67,0.00028,206,735714,-0.2,2,3
4_4_59,0.002452,2402,979608,-0.142857,3,2
6_2_52,1.4e-05,11,785714,-0.333333,4,4
3_5_22,0.002316,3245,1.40112e+06,-0.111111,2,2
4_5_70,0.04551,51682,1.13562e+06,-0.111111,2,3
